0, 5, 0, 4, 0, 1, 2, 0, 2, no
0, 5, 0, 9, 0, 1, 1, 0, 1, no
0, 3, 2, 1, 0, 1, 2, 0, 3, no
0, 4, 0, 10, 0, 1, 1, 1, 5, no
0, 4, 0, 5, 0, 1, 1, 0, 3, no
0, 3, 2, 4, 0, 1, 2, 1, 2, no
0, 4, 2, 4, 0, 1, 1, 1, 3, no
0, 3, 2, 3, 0, 1, 1, 1, 5, no
0, 3, 2, 3, 0, 1, 1, 1, 2, no
0, 4, 1, 2, 0, 1, 2, 0, 2, no
0, 2, 2, 3, 0, 1, 2, 0, 4, no
0, 4, 2, 2, 0, 1, 1, 0, 2, no
0, 6, 0, 3, 0, 1, 3, 0, 3, no
0, 6, 0, 7, 0, 1, 1, 1, 3, no
0, 6, 0, 7, 0, 1, 1, 1, 5, no
0, 4, 0, 0, 0, 1, 1, 1, 1, no
0, 4, 0, 9, 0, 1, 2, 1, 5, no
0, 5, 0, 5, 0, 1, 1, 0, 3, no
0, 5, 0, 2, 0, 1, 1, 1, 3, no
0, 3, 2, 3, 0, 1, 2, 0, 1, no
0, 3, 2, 1, 0, 1, 1, 1, 4, no
0, 4, 0, 0, 0, 1, 1, 0, 2, no
0, 1, 2, 6, 0, 1, 2, 1, 5, no
0, 3, 2, 4, 0, 1, 1, 0, 4, no
0, 3, 2, 1, 0, 1, 1, 1, 3, no
0, 3, 2, 4, 0, 1, 1, 1, 4, no
0, 4, 0, 3, 0, 1, 3, 0, 3, no
0, 4, 0, 6, 0, 1, 3, 0, 2, no
0, 5, 0, 10, 0, 1, 2, 0, 2, no
0, 5, 0, 1, 0, 1, 1, 0, 2, no
0, 3, 2, 4, 0, 1, 2, 1, 3, no
0, 5, 0, 3, 0, 1, 2, 0, 3, no
0, 4, 2, 2, 0, 1, 2, 1, 4, no
0, 2, 2, 9, 0, 1, 2, 0, 4, no
0, 4, 0, 1, 0, 1, 1, 0, 2, no
0, 4, 0, 1, 0, 1, 2, 0, 2, no
0, 2, 2, 4, 0, 1, 1, 0, 1, no
0, 4, 2, 4, 0, 1, 2, 0, 2, no
0, 3, 2, 4, 0, 1, 2, 1, 1, no
0, 4, 0, 1, 0, 1, 2, 1, 2, no
0, 5, 0, 1, 0, 1, 1, 0, 3, no
0, 5, 0, 2, 0, 1, 2, 1, 2, no
0, 4, 0, 2, 0, 1, 2, 1, 2, no
0, 3, 2, 3, 0, 1, 1, 0, 4, no
0, 4, 0, 6, 0, 1, 3, 0, 3, no
0, 5, 0, 4, 0, 1, 2, 1, 2, no
0, 6, 0, 0, 0, 1, 1, 0, 4, no
0, 4, 0, 3, 0, 1, 3, 1, 3, no
0, 3, 2, 7, 0, 1, 1, 1, 3, no
0, 2, 2, 0, 0, 1, 2, 1, 1, no
0, 4, 0, 3, 0, 1, 3, 0, 3, no
0, 4, 0, 4, 0, 1, 2, 1, 3, no
0, 5, 0, 3, 0, 1, 2, 1, 3, no
0, 4, 2, 1, 0, 1, 1, 0, 2, no
0, 3, 2, 5, 0, 1, 2, 1, 4, no
0, 5, 0, 5, 0, 1, 2, 0, 3, no
0, 5, 0, 2, 0, 1, 2, 1, 3, no
0, 3, 2, 5, 0, 1, 1, 0, 5, no
0, 2, 2, 4, 0, 1, 2, 0, 2, no
0, 3, 0, 3, 0, 1, 3, 0, 2, no
0, 4, 0, 5, 0, 1, 3, 1, 2, no
0, 4, 2, 4, 0, 1, 2, 1, 4, no
0, 3, 2, 3, 0, 1, 2, 0, 4, no
0, 3, 2, 1, 0, 1, 2, 1, 2, no
0, 3, 2, 5, 0, 1, 1, 1, 3, no
0, 3, 2, 3, 0, 1, 2, 0, 3, no
0, 2, 2, 7, 0, 1, 2, 1, 5, no
0, 3, 2, 5, 0, 1, 3, 1, 5, no
0, 5, 0, 5, 0, 1, 1, 1, 3, no
0, 4, 0, 4, 0, 1, 1, 0, 2, no
0, 4, 0, 2, 0, 1, 1, 1, 1, no
0, 3, 2, 3, 0, 1, 2, 1, 3, no
0, 3, 2, 1, 0, 1, 1, 1, 3, no
0, 3, 2, 6, 0, 1, 2, 1, 5, no
0, 4, 0, 3, 0, 1, 2, 1, 3, no
0, 2, 2, 2, 0, 1, 1, 0, 2, no
0, 3, 0, 3, 0, 1, 3, 0, 3, no
0, 2, 2, 1, 0, 1, 1, 1, 2, no
0, 5, 0, 2, 0, 1, 1, 0, 4, no
0, 5, 0, 3, 0, 1, 1, 0, 2, no
0, 4, 0, 2, 0, 1, 2, 1, 5, no
0, 4, 0, 7, 0, 1, 3, 0, 3, no
0, 4, 0, 5, 0, 1, 1, 1, 2, no
0, 5, 0, 1, 0, 1, 1, 1, 2, no
0, 6, 0, 1, 0, 1, 2, 0, 1, no
0, 2, 2, 5, 11, 2, 2, 1, 5, no
0, 2, 2, 4, 11, 2, 2, 1, 3, yes
0, 4, 2, 4, 0, 2, 2, 0, 3, no
0, 3, 2, 6, 12, 2, 2, 1, 3, yes
0, 3, 2, 6, 12, 2, 2, 1, 5, yes
0, 3, 2, 7, 7, 2, 3, 1, 3, yes
0, 3, 2, 5, 11, 1, 2, 0, 3, no
0, 4, 0, 7, 0, 1, 3, 0, 5, no
0, 5, 0, 5, 0, 1, 2, 0, 2, yes
0, 2, 2, 3, 7, 1, 2, 1, 1, no
0, 2, 2, 7, 7, 1, 3, 1, 5, yes
0, 3, 2, 9, 0, 1, 1, 0, 2, yes
0, 2, 2, 7, 0, 1, 2, 0, 2, yes
0, 3, 2, 5, 0, 1, 2, 0, 4, no
0, 4, 0, 7, 7, 2, 2, 0, 2, no
0, 4, 2, 3, 7, 2, 2, 0, 2, no
0, 5, 0, 1, 0, 1, 1, 0, 3, no
0, 3, 2, 8, 0, 1, 2, 0, 2, yes
0, 5, 0, 8, 11, 2, 3, 0, 1, no
0, 3, 2, 4, 0, 0, 2, 0, 4, yes
0, 5, 0, 10, 0, 1, 2, 1, 3, yes
0, 4, 2, 5, 7, 2, 2, 0, 2, yes
0, 2, 2, 3, 0, 1, 3, 0, 1, no
0, 4, 1, 5, 0, 1, 3, 1, 3, no
0, 4, 0, 4, 2, 2, 3, 1, 3, no
0, 5, 0, 5, 7, 2, 3, 0, 2, no
0, 4, 0, 6, 2, 1, 3, 0, 2, no
0, 5, 0, 2, 0, 1, 3, 1, 3, yes
0, 2, 1, 2, 0, 1, 3, 1, 3, no
0, 5, 0, 7, 7, 1, 2, 1, 3, yes
0, 4, 0, 4, 7, 2, 3, 1, 3, no
0, 4, 2, 5, 0, 1, 1, 0, 1, no
0, 4, 0, 5, 0, 1, 1, 1, 1, no
0, 3, 2, 6, 0, 1, 1, 0, 2, no
0, 3, 2, 4, 0, 1, 3, 1, 3, yes
0, 3, 2, 5, 7, 2, 2, 1, 2, no
0, 5, 0, 1, 0, 1, 2, 1, 3, yes
0, 5, 0, 4, 7, 0, 1, 1, 3, yes
0, 5, 0, 4, 7, 0, 1, 1, 2, yes
0, 3, 2, 3, 7, 1, 2, 1, 3, no
0, 3, 2, 3, 7, 1, 2, 1, 2, no
0, 3, 0, 7, 2, 2, 2, 1, 3, yes
0, 4, 2, 1, 0, 1, 2, 1, 3, no
0, 3, 0, 5, 0, 1, 2, 0, 3, yes
0, 2, 2, 3, 7, 2, 2, 1, 3, yes
0, 2, 2, 2, 0, 1, 1, 0, 2, no
0, 5, 0, 5, 11, 2, 2, 1, 5, no
0, 4, 0, 3, 7, 2, 2, 1, 3, no
0, 4, 2, 4, 7, 2, 2, 0, 2, yes
0, 3, 2, 5, 0, 1, 2, 1, 5, yes
0, 3, 0, 4, 0, 1, 2, 0, 2, no
0, 5, 0, 1, 0, 1, 2, 0, 2, no
0, 4, 2, 4, 7, 1, 2, 1, 3, yes
0, 3, 2, 3, 0, 1, 3, 1, 2, yes
0, 3, 2, 6, 0, 2, 3, 1, 3, yes
0, 3, 2, 6, 0, 2, 3, 1, 2, yes
0, 3, 2, 4, 0, 1, 1, 1, 2, yes
0, 4, 0, 5, 12, 0, 3, 0, 3, yes
0, 4, 0, 5, 12, 0, 3, 0, 2, yes
0, 3, 2, 3, 11, 1, 2, 1, 2, yes
0, 4, 0, 4, 0, 1, 1, 0, 4, no
0, 5, 0, 2, 0, 1, 2, 0, 3, yes
0, 3, 2, 1, 0, 1, 2, 1, 3, no
0, 4, 0, 3, 0, 2, 2, 1, 3, no
0, 3, 2, 2, 1, 1, 3, 1, 4, yes
0, 3, 2, 4, 0, 1, 2, 0, 3, yes
0, 4, 0, 5, 11, 2, 2, 0, 2, no
0, 2, 2, 1, 0, 1, 2, 0, 4, no
0, 4, 2, 10, 0, 2, 2, 1, 3, yes
0, 4, 0, 6, 0, 1, 2, 0, 3, no
0, 4, 2, 1, 7, 1, 1, 1, 3, no
0, 3, 2, 1, 0, 1, 2, 0, 2, yes
0, 4, 0, 2, 0, 2, 2, 0, 1, yes
0, 4, 2, 4, 0, 1, 1, 0, 2, no
0, 5, 0, 4, 0, 1, 3, 1, 2, no
1, 4, 2, 2, 0, 1, 2, 0, 2, no
1, 3, 2, 7, 0, 1, 1, 0, 2, no
1, 4, 0, 6, 0, 1, 2, 0, 2, no
1, 4, 2, 4, 0, 1, 2, 0, 5, no
1, 2, 2, 0, 0, 1, 2, 1, 1, no
1, 4, 0, 5, 0, 1, 3, 0, 0, no
1, 4, 2, 4, 0, 1, 2, 0, 5, no
1, 4, 2, 5, 0, 1, 3, 0, 5, no
1, 3, 2, 6, 0, 1, 1, 1, 3, no
1, 3, 2, 3, 0, 1, 2, 0, 2, no
1, 4, 0, 3, 0, 1, 2, 1, 1, no
1, 3, 2, 5, 0, 1, 3, 1, 5, no
1, 4, 2, 4, 0, 1, 1, 1, 3, no
1, 5, 0, 7, 0, 1, 2, 1, 2, no
1, 3, 0, 3, 0, 1, 2, 1, 3, no
1, 4, 0, 3, 0, 1, 2, 0, 3, no
1, 3, 2, 2, 0, 1, 2, 0, 3, no
1, 5, 0, 5, 0, 1, 3, 1, 1, no
1, 2, 2, 2, 0, 1, 1, 1, 2, no
1, 3, 2, 4, 0, 1, 3, 0, 5, no
1, 2, 2, 5, 0, 1, 1, 1, 3, no
1, 5, 0, 4, 0, 1, 3, 0, 4, yes
1, 5, 0, 3, 0, 1, 3, 1, 2, no
1, 2, 2, 4, 7, 2, 3, 0, 2, yes
1, 3, 0, 3, 7, 1, 3, 1, 2, yes
1, 3, 2, 5, 2, 2, 3, 0, 2, no
1, 4, 2, 5, 0, 1, 3, 1, 3, yes
1, 5, 0, 7, 7, 2, 3, 1, 2, no
1, 5, 0, 8, 0, 1, 1, 1, 5, yes
1, 4, 2, 10, 12, 2, 2, 1, 3, no
1, 3, 2, 5, 7, 1, 2, 1, 3, no
1, 2, 2, 5, 7, 1, 3, 1, 3, yes
1, 6, 0, 2, 12, 0, 1, 0, 2, yes
1, 5, 0, 5, 0, 1, 3, 1, 3, yes
1, 4, 2, 4, 7, 2, 3, 0, 2, yes
1, 3, 2, 4, 0, 1, 2, 1, 2, no
1, 3, 2, 4, 0, 1, 2, 1, 2, no
1, 2, 2, 6, 0, 1, 3, 0, 2, no
1, 3, 2, 3, 7, 2, 2, 1, 5, yes
1, 5, 0, 3, 7, 1, 2, 0, 2, yes
1, 3, 2, 2, 2, 2, 3, 0, 2, no
1, 4, 0, 4, 11, 1, 3, 0, 2, yes
1, 4, 0, 3, 7, 2, 3, 1, 5, no
1, 3, 2, 5, 1, 2, 3, 0, 3, yes
1, 2, 2, 5, 12, 1, 2, 1, 3, yes
1, 2, 2, 2, 11, 2, 3, 0, 2, yes
1, 4, 0, 5, 12, 2, 3, 0, 4, yes
1, 5, 0, 6, 11, 2, 3, 0, 2, no
1, 2, 2, 3, 7, 2, 2, 0, 2, no
1, 3, 2, 4, 0, 1, 3, 0, 3, no
1, 3, 2, 10, 0, 1, 2, 1, 2, yes
1, 2, 2, 7, 0, 1, 1, 0, 3, no
1, 5, 0, 10, 0, 1, 3, 1, 3, no
1, 3, 2, 5, 0, 2, 3, 1, 5, no
1, 3, 2, 5, 11, 2, 3, 1, 3, no
1, 3, 2, 5, 0, 1, 1, 0, 2, yes
1, 3, 2, 3, 7, 2, 2, 0, 2, yes
1, 4, 0, 5, 11, 2, 2, 0, 4, yes
1, 4, 0, 5, 7, 1, 3, 1, 3, no
1, 5, 0, 4, 7, 1, 2, 1, 5, no
1, 3, 0, 4, 1, 2, 3, 0, 4, yes
1, 5, 0, 4, 0, 1, 3, 0, 3, no
1, 4, 1, 3, 0, 0, 1, 0, 3, no
1, 4, 1, 3, 0, 0, 1, 0, 2, no
1, 2, 2, 6, 12, 2, 3, 0, 2, no
1, 3, 2, 5, 7, 2, 2, 0, 5, no
1, 5, 0, 3, 5, 2, 3, 0, 2, yes
1, 2, 2, 6, 0, 1, 3, 0, 2, no
1, 3, 2, 4, 0, 1, 2, 0, 2, yes
1, 4, 0, 5, 11, 2, 3, 0, 4, no
1, 4, 2, 4, 0, 1, 3, 1, 2, yes
1, 3, 2, 2, 0, 2, 3, 1, 3, no
1, 5, 0, 5, 0, 2, 2, 1, 5, yes
1, 5, 0, 5, 7, 2, 2, 0, 1, yes
1, 3, 2, 4, 12, 2, 3, 1, 3, no
1, 2, 2, 4, 11, 2, 3, 0, 4, yes
1, 5, 0, 1, 11, 2, 3, 0, 3, yes
1, 4, 2, 6, 2, 2, 3, 1, 5, no
1, 4, 0, 7, 11, 2, 3, 0, 2, yes
1, 4, 0, 7, 11, 2, 3, 0, 2, yes
1, 2, 2, 5, 0, 1, 2, 0, 3, no
1, 2, 2, 3, 0, 1, 3, 0, 3, yes
1, 5, 0, 3, 0, 1, 1, 1, 3, no
1, 3, 0, 5, 7, 1, 3, 0, 2, no
1, 4, 0, 5, 7, 1, 3, 0, 2, no
